sim,division,org_lvl,org_name,org_code,district,upazila,LAT,LON
11,Khulna,subdistrict,Chitalmari Upazila Health Complex,10001696,Bagerhat,Chitalmari,22.7954188,89.8731677
11,Khulna,subdistrict,Morrelganj Upazila Health Complex,10001708,Bagerhat,Morrelganj,22.4562842,89.8648338
11,Rangpur,subdistrict,Sadullapur Upazila Health Complex,10001279,Gaibandha,Sadullapur,25.3892813,89.4684573
11,Barishal,subdistrict,Daulatkhan Upazila Health Complex,10002008,Bhola,Daulatkhan,22.6051058,90.7458551
11,Dhaka,tertiary,Shaheed Ahsan Ullah Master General Hospital,10000129,Gazipur,Gazipur Sadar,23.8933902,90.4022109
11,Dhaka,tertiary,Sir Salimullah Medical College Hospital,10000056,Dhaka,Kotwali,23.7105117,90.40213089999999
11,Khulna,tertiary,Khulna Medical College Hospital,10001807,Khulna,Sonadanga,22.8281662,89.5371409
11,Rajshahi,tertiary,"Shaheed Ziaur Rahman Medical College Hospital, Bogra",10001111,Bogura,Bogura Sadar,24.8279041,89.35293879999999
12,Khulna,district,Kushtia 250 bed General Hospital,10001862,Kushtia,Kushtia Sadar,23.9011989,89.12426409999999
12,Chattogram,district,Cox's Bazar 250 Bed District Sadar Hospital,10000922,Cox's Bazar,Cox's Bazar Sadar,21.4409036,91.9766003
12,Mymensingh,district,Sherpur District Hospital,10000576,Sherpur,Sherpur Sadar,25.0182375,90.024633
12,Khulna,district,Bagerhat District Hospital,10001693,Bagerhat,Bagerhat Sadar,22.7955887,89.8726916
12,Rajshahi,district,Natore District Hospital,10001433,Natore,Natore Sadar,24.4098158,88.9836138
12,Chattogram,district,Rangamati General Hospital,10001088,Rangamati,Rangamati Sadar,22.6580983,92.1685304
12,Dhaka,district,Munshiganj 250 bed District Hospital,10000328,Munshiganj,Munshiganj Sadar,23.4980931,90.41266209999999
12,Rajshahi,district,Chapai Nababganj District Hospital,10001186,Chapai Nawabganj,Chapai Nababganj Sadar,24.5980828,88.26547479999999
12,Chattogram,district,Feni 250 Bed District Sadar Hospital,10000954,Feni,Feni Sadar,23.0159132,91.39758309999999
12,Barishal,district,Bhola District Hospital,10002002,Bhola,Bhola Sadar,22.6757402,90.6557361
12,Dhaka,district,Narsingdi District Hospital,10000452,Narsingdi,Narsingdi Sadar,23.9299304,90.7026636
12,Khulna,district,Satkhira District Hospital,10001926,Satkhira,Satkhira Sadar,22.7223116,89.068737
12,Dhaka,subdistrict,Austagram Upazila Health Complex,10000223,Kishoreganj,Austagram,24.2733317,91.1032314
12,Dhaka,subdistrict,Bandar Upazila Health Complex,10000420,Narayanganj,Bandar,23.6290652,90.52533919999999
12,Chattogram,subdistrict,Nangolkot Upazila Health Complex,10002223,Cumilla,Nangalkot,23.1709671,91.1986256
12,Chattogram,subdistrict,Daganbhuiya Upazila Health Complex,10000946,Feni,Daganbhuiyan,22.8501032,91.39655979999999
12,Dhaka,subdistrict,Goshairhat Upazila Health Complex,10000546,Shariatpur,Gosairhat,23.078989,90.42886829999999
12,Rajshahi,subdistrict,Dhunat Upazila Health Complex,10001115,Bogura,Dhunat,24.6916734,89.535905
12,Chattogram,tertiary,Cumilla Medical College Hospital,10000867,Cumilla,Cumilla Adarsha Sadar,23.4515415,91.2029603
12,Khulna,tertiary,Khulna Medical College Hospital,10001807,Khulna,Sonadanga,22.8281662,89.5371409
12,Dhaka,tertiary,"Mugda 500 Bed General Hospital, Dhaka",10013720,Dhaka,Mugda Para,23.7315171,90.42946200000002
12,Rangpur,tertiary,Rangpur Medical College Hospital,10001618,Rangpur,Rangpur Sadar,25.7670127,89.2315632
13,Dhaka,district,Gopalganj 250 bed General Hospital,10002233,Gopalganj,Gopalganj Sadar,22.9982121,89.8190072
13,Barishal,district,Pirojpur District Hospital,10002067,Pirojpur,Pirojpur Sadar,22.5789637,89.97664499999999
13,Mymensingh,district,Netrokona District Hospital,10000496,Netrakona,Netrokona Sadar,24.8715569,90.7320982
13,Chattogram,district,Cox's Bazar 250 Bed District Sadar Hospital,10000922,Cox's Bazar,Cox's Bazar Sadar,21.4409036,91.9766003
13,Barishal,district,Patuakhali 250 bed Sadar Hospital,10002051,Patuakhali,Patuakhali Sadar,22.3622664,90.3269921
13,Mymensingh,district,Jamalpur 250 Beded General Hospital,10000208,Jamalpur,Jamalpur Sadar,24.9407085,89.93395799999999
13,Dhaka,district,Faridpur General Hospital,10000105,Faridpur,Faridpur Sadar,23.6049185,89.83647409999999
13,Chattogram,district,Khagrachari District Hospital,10000976,Khagrachari,Khagrachari Sadar,23.1078056,91.9931579
13,Khulna,district,Jhenaidah District Hospital,10001776,Jhenaidah,Jhenaidah Sadar,23.5306696,89.17223659999999
13,Sylhet,district,Sylhet Shahid Shamsuddin Ahmed District Hospital,10002196,Sylhet,Sylhet Sadar,24.8991849,91.86724
13,Khulna,district,Chuadanga District Hospital,10001723,Chuadanga,Chuadanga Sadar,23.617779,88.8733006
13,Rajshahi,district,Sirajganj 250 Bed  Bongamata Sheikh Fazilatunnesa Mujib General Hospital,10001648,Sirajganj,Sirajganj Sadar,24.4584857,89.7111754
13,Rangpur,subdistrict,Jaldhaka Upazila Health Complex,10001455,Nilphamari,Jaldhaka,26.0233955,89.0058327
13,Dhaka,subdistrict,Monohardi Upazila Health Complex,10000443,Narsingdi,Manohardi,24.1502347,90.70006769999999
13,Dhaka,subdistrict,Dhamrai Upazila Health Complex,10000064,Dhaka,Dhamrai,23.9135162,90.2275441
13,Mymensingh,subdistrict,Fulbaria Upazila Health Complex,10000358,Mymensingh,Fulbaria,24.6265478,90.2792457
13,Chattogram,subdistrict,Chatkhil Upazila Health Complex,10001031,Noakhali,Chatkhil,23.0600994,90.9696512
13,Chattogram,subdistrict,Panchari Upazila Health Complex,10000988,Khagrachari,Panchhari,23.2964904,91.9002744
13,Sylhet,tertiary,Moulvibazar 250 bed District Sadar Hospital,10002116,Maulvibazar,Maulvibazar Sadar,24.4813033,91.76596169999999
13,Dhaka,tertiary,Shaheed Suhrawardy Medical College Hospital,10000051,Dhaka,Sher-e-bangla Nagar,23.7692146,90.3713616
13,Dhaka,tertiary,Faridpur Medical College Hospital,10000108,Faridpur,Faridpur Sadar,23.5880489,89.8352342
13,Dhaka,tertiary,"Sheikh Hasina Medical College Hospital, Tangail",10024593,Tangail,Tangail Sadar,24.2636082,89.92414850000002
14,Khulna,district,Jassore 250 bed General Hospital,10013096,Jashore,Jashore Sadar,23.1687959,89.20915869999999
14,Dhaka,district,Faridpur General Hospital,10000105,Faridpur,Faridpur Sadar,23.6049185,89.83647409999999
14,Khulna,district,Chuadanga District Hospital,10001723,Chuadanga,Chuadanga Sadar,23.617779,88.8733006
14,Rangpur,district,Kurigram 250 bed District Hospital,10001317,Kurigram,Kurigram Sadar,25.8072414,89.6294746
14,Rangpur,district,Dinajpur 250 bed General Hospital,10001214,Dinajpur,Dinajpur Sadar,25.6258212,88.63687589999999
14,Rajshahi,district,Natore District Hospital,10001433,Natore,Natore Sadar,24.4098158,88.9836138
14,Mymensingh,district,Netrokona District Hospital,10000496,Netrakona,Netrokona Sadar,24.8715569,90.7320982
14,Rangpur,district,Panchagarh District Hospital,10001514,Panchagarh,Panchagarh Sadar,26.3318393,88.5556768
14,Dhaka,district,Munshiganj 250 bed District Hospital,10000328,Munshiganj,Munshiganj Sadar,23.4980931,90.41266209999999
14,Barishal,district,Barisal General Hospital,10001972,Barishal,Barishal Sadar,22.7086412,90.37027479999999
14,Khulna,district,Bagerhat District Hospital,10001693,Bagerhat,Bagerhat Sadar,22.7955887,89.8726916
14,Chattogram,district,Comilla General Hospital,10000864,Cumilla,Cumilla Adarsha Sadar,23.4499746,91.1782827
14,Chattogram,subdistrict,Pekua Upazila Health Complex,10000928,Cox's Bazar,Pekua,21.8155496,91.95391060000001
14,Mymensingh,subdistrict,Phulpur Upazila Health Complex,10000362,Mymensingh,Phulpur,24.9486478,90.36453790000002
14,Dhaka,subdistrict,Kalihati Upazila Health Complex,10000613,Tangail,Kalihati,24.3900372,89.9896531
14,Chattogram,subdistrict,Matlab(daxin) Upazila Health Complex,10000721,Chandpur,Matlab Dakshin,23.3481591,90.7050964
14,Chattogram,subdistrict,Kabirhat Upazila Health Complex,10001041,Noakhali,Kabirhat,22.7956429,91.1989169
14,Chattogram,subdistrict,Ruma Upazila Health Complex,10000660,Bandarban,Ruma,22.0473551,92.40744049999999
14,Mymensingh,tertiary,Mymensingh Medical College Hospital,10000397,Mymensingh,Mymensingh Sadar,24.7415322,90.4089228
14,Dhaka,tertiary,Faridpur Medical College Hospital,10000108,Faridpur,Faridpur Sadar,23.5880489,89.8352342
14,Dhaka,tertiary,"Sheikh Hasina Medical College Hospital, Tangail",10024593,Tangail,Tangail Sadar,24.2636082,89.92414850000002
14,Chattogram,tertiary,Cumilla Medical College Hospital,10000867,Cumilla,Cumilla Adarsha Sadar,23.4515415,91.2029603
15,Barishal,district,Bhola District Hospital,10002002,Bhola,Bhola Sadar,22.6757402,90.6557361
15,Rangpur,district,Gaibandha District Hospital,10001254,Gaibandha,Gaibandha Sadar,25.3259361,89.5493315
15,Khulna,district,Chuadanga District Hospital,10001723,Chuadanga,Chuadanga Sadar,23.617779,88.8733006
15,Khulna,district,Kushtia 250 bed General Hospital,10001862,Kushtia,Kushtia Sadar,23.9011989,89.12426409999999
15,Chattogram,district,Feni 250 Bed District Sadar Hospital,10000954,Feni,Feni Sadar,23.0159132,91.39758309999999
15,Chattogram,district,Comilla General Hospital,10000864,Cumilla,Cumilla Adarsha Sadar,23.4499746,91.1782827
15,Rajshahi,district,Naogaon District Hospital,10001394,Naogaon,Naogaon Sadar,24.8229713,88.9381339
15,Khulna,district,Meherpur 250 bed District Hospital,10001898,Meherpur,Meherpur Sadar,23.7783545,88.6423945
15,Dhaka,district,Faridpur General Hospital,10000105,Faridpur,Faridpur Sadar,23.6049185,89.83647409999999
15,Dhaka,district,Gopalganj 250 bed General Hospital,10002233,Gopalganj,Gopalganj Sadar,22.9982121,89.8190072
15,Khulna,district,Jhenaidah District Hospital,10001776,Jhenaidah,Jhenaidah Sadar,23.5306696,89.17223659999999
15,Khulna,district,"Khulna 250 Bed General Hospital, Khulna",10001805,Khulna,Khulna Sadar,22.8281662,89.5371409
15,Dhaka,subdistrict,Shibpur Upazila Health Complex,10000461,Narsingdi,Shibpur,24.0371778,90.7326197
15,Khulna,subdistrict,Kotchandpur Upazila Health Complex,10001780,Jhenaidah,Kotchandpur,23.4114561,89.0054244
15,Dhaka,subdistrict,Palash Upazila Health Complex,10000456,Narsingdi,Palash,23.9741677,90.65981479999999
15,Chattogram,subdistrict,Moheshkhali Upazila Health Complex,10000926,Cox's Bazar,Maheshkhali,21.5834097,91.929468
15,Barishal,subdistrict,Banaripara Upazila Health Complex,10001966,Barishal,Banaripara,22.7795615,90.160325
15,Dhaka,subdistrict,Mirzapur Upazila Health Complex,10000619,Tangail,Mirzapur,24.146499,90.0202292
15,Rajshahi,tertiary,Rajshahi Medical College Hospital,10001560,Rajshahi,Rajpara,24.372019,88.5864259
15,Dhaka,tertiary,Shaheed Suhrawardy Medical College Hospital,10000051,Dhaka,Sher-e-bangla Nagar,23.7692146,90.3713616
15,Dhaka,tertiary,Sir Salimullah Medical College Hospital,10000056,Dhaka,Kotwali,23.7105117,90.40213089999999
15,Dhaka,tertiary,Dhaka Medical College Hospital,10000033,Dhaka,Shahbagh,23.7256553,90.3970882
16,Dhaka,district,Rajbari District Hospital,10000536,Rajbari,Rajbari Sadar,23.7495843,89.6473056
16,Rajshahi,district,Naogaon District Hospital,10001394,Naogaon,Naogaon Sadar,24.8229713,88.9381339
16,Barishal,district,Pirojpur District Hospital,10002067,Pirojpur,Pirojpur Sadar,22.5789637,89.97664499999999
16,Dhaka,district,Narsingdi District Hospital,10000452,Narsingdi,Narsingdi Sadar,23.9299304,90.7026636
16,Chattogram,district,Rangamati General Hospital,10001088,Rangamati,Rangamati Sadar,22.6580983,92.1685304
16,Khulna,district,Satkhira 250 bed Medical College Hospital,10024591,Satkhira,Satkhira Sadar,22.6901577,89.0469437
16,Dhaka,district,Madaripur District Hospital,10000263,Madaripur,Madaripur Sadar,23.1653896,90.21206480000001
16,Chattogram,district,Bandarban District Hospital,10000655,Bandarban,Bandarban Sadar,22.1896135,92.2264957
16,Khulna,district,Narail District Hospital,10001913,Narail,Narail Sadar,23.1721187,89.49930669999999
16,Chattogram,district,Noakhali 250 Bed General Hospital,10001049,Noakhali,Noakhali Sadar,22.8725498,91.08850179999999
16,Rangpur,district,Dinajpur 250 bed General Hospital,10001214,Dinajpur,Dinajpur Sadar,25.6258212,88.63687589999999
16,Chattogram,district,Khagrachari District Hospital,10000976,Khagrachari,Khagrachari Sadar,23.1078056,91.9931579
16,Khulna,subdistrict,Rampal Upazila Health Complex,10001710,Bagerhat,Rampal,22.5877107,89.6497052
16,Barishal,subdistrict,Tajumuddin Upazila Health Complex,10002018,Bhola,Tazumuddin,22.4101607,90.84994119999999
16,Dhaka,subdistrict,Kuliarchar Upazila Health Complex,10000246,Kishoreganj,Kuliarchar,24.1573607,90.9289026
16,Mymensingh,subdistrict,Fulbaria Upazila Health Complex,10000358,Mymensingh,Fulbaria,24.6265478,90.2792457
16,Dhaka,subdistrict,Bhuapur Upazila Health Complex,10000586,Tangail,Bhuapur,24.4629235,89.8746932
16,Dhaka,subdistrict,Monohardi Upazila Health Complex,10000443,Narsingdi,Manohardi,24.1502347,90.70006769999999
16,Dhaka,tertiary,Shaheed Suhrawardy Medical College Hospital,10000051,Dhaka,Sher-e-bangla Nagar,23.7692146,90.3713616
16,Dhaka,tertiary,Dhaka Medical College Hospital,10000033,Dhaka,Shahbagh,23.7256553,90.3970882
16,Rajshahi,tertiary,Rajshahi Medical College Hospital,10001560,Rajshahi,Rajpara,24.372019,88.5864259
16,Rangpur,tertiary,M Abdur Rahim Medical College Hospital,10002288,Dinajpur,Dinajpur Sadar,25.611899,88.65397899999999
17,Chattogram,district,Cox's Bazar 250 Bed District Sadar Hospital,10000922,Cox's Bazar,Cox's Bazar Sadar,21.4409036,91.9766003
17,Dhaka,district,Tangail 250 Bed District Hospital,10000647,Tangail,Tangail Sadar,24.263342,89.9255878
17,Khulna,district,Kushtia 250 bed General Hospital,10001862,Kushtia,Kushtia Sadar,23.9011989,89.12426409999999
17,Barishal,district,Pirojpur District Hospital,10002067,Pirojpur,Pirojpur Sadar,22.5789637,89.97664499999999
17,Rajshahi,district,Joypurhat District Hospital,10001298,Joypurhat,Joypurhat Sadar,25.0916036,89.0489814
17,Khulna,district,Satkhira 250 bed Medical College Hospital,10024591,Satkhira,Satkhira Sadar,22.6901577,89.0469437
17,Rajshahi,district,Naogaon District Hospital,10001394,Naogaon,Naogaon Sadar,24.8229713,88.9381339
17,Dhaka,district,Shariatpur District Hospital,10000559,Shariatpur,Shariatpur Sadar,23.2116043,90.3484297
17,Chattogram,district,Bandarban District Hospital,10000655,Bandarban,Bandarban Sadar,22.1896135,92.2264957
17,Dhaka,district,Narsingdi District Hospital,10000452,Narsingdi,Narsingdi Sadar,23.9299304,90.7026636
17,Khulna,district,Magura District Hospital,10001876,Magura,Magura Sadar,23.4863665,89.4215122
17,Chattogram,district,Noakhali 250 Bed General Hospital,10001049,Noakhali,Noakhali Sadar,22.8725498,91.08850179999999
17,Khulna,subdistrict,Kachua Upazila Health Complex,10002206,Bagerhat,Kachua,23.340233,90.88992139999999
17,Chattogram,subdistrict,Bijoynagar Upazila Health Complex,10013108,Brahmanbaria,Bijoynagar,24.0141859,91.2265536
17,Mymensingh,subdistrict,Durgapur Upazila Health Complex,10002304,Netrakona,Durgapur,25.1282929,90.6786839
17,Sylhet,subdistrict,Gowainghat Upazila Health Complex,10002186,Sylhet,Gowainghat,25.0895214,91.9798191
17,Barishal,subdistrict,Nalchiti  Upazila Health Complex,10002028,Jhalokathi,Nalchity,22.6343517,90.2697803
17,Mymensingh,subdistrict,Dhubaura Upazila Health Complex,10000355,Mymensingh,Dhobaura,25.0902996,90.5137506
17,Barishal,tertiary,Sher-e-bangla Medical College Hospital,10001978,Barishal,Barishal Sadar,22.6863517,90.3614666
17,Rajshahi,tertiary,"Shaheed Ziaur Rahman Medical College Hospital, Bogra",10001111,Bogura,Bogura Sadar,24.8279041,89.35293879999999
17,Chattogram,tertiary,Cumilla Medical College Hospital,10000867,Cumilla,Cumilla Adarsha Sadar,23.4515415,91.2029603
17,Rangpur,tertiary,Rangpur Medical College Hospital,10001618,Rangpur,Rangpur Sadar,25.7670127,89.2315632
18,Barishal,district,Pirojpur District Hospital,10002067,Pirojpur,Pirojpur Sadar,22.5789637,89.97664499999999
18,Rajshahi,district,Chapai Nababganj District Hospital,10001186,Chapai Nawabganj,Chapai Nababganj Sadar,24.5980828,88.26547479999999
18,Rajshahi,district,Sirajganj 250 Bed  Bongamata Sheikh Fazilatunnesa Mujib General Hospital,10001648,Sirajganj,Sirajganj Sadar,24.4584857,89.7111754
18,Rajshahi,district,Joypurhat District Hospital,10001298,Joypurhat,Joypurhat Sadar,25.0916036,89.0489814
18,Chattogram,district,Chittagong 250 Bed General Hospital,10000753,Chattogram,Kotwali,22.3406339,91.8377319
18,Dhaka,district,Shariatpur District Hospital,10000559,Shariatpur,Shariatpur Sadar,23.2116043,90.3484297
18,Rangpur,district,Gaibandha District Hospital,10001254,Gaibandha,Gaibandha Sadar,25.3259361,89.5493315
18,Chattogram,district,Brahmanbaria 250 Bed District Sadar Hospital,10000672,Brahmanbaria,Brahmanbaria Sadar,23.9762236,91.11117180000001
18,Khulna,district,"Khulna 250 Bed General Hospital, Khulna",10001805,Khulna,Khulna Sadar,22.8281662,89.5371409
18,Chattogram,district,Feni 250 Bed District Sadar Hospital,10000954,Feni,Feni Sadar,23.0159132,91.39758309999999
18,Sylhet,district,Sunamganj 250 bed District Sadar Hospital,10002157,Sunamganj,Sunamganj Sadar,25.0647035,91.4108072
18,Khulna,district,Bagerhat District Hospital,10001693,Bagerhat,Bagerhat Sadar,22.7955887,89.8726916
18,Dhaka,subdistrict,Raipura Upazila Health Complex,10000458,Narsingdi,Roypura,24.0001157,90.8623005
18,Rangpur,subdistrict,Gangachara Upazila Health Complex,10001579,Rangpur,Gangachara,25.8544999,89.2219824
18,Chattogram,subdistrict,Senbag Upazila Health Complex,10001056,Noakhali,Senbagh,22.9954916,91.2336158
18,Rangpur,subdistrict,Pirgacha Upazila Health Complex,10001594,Rangpur,Pirgachha,25.6562282,89.41125679999999
18,Rajshahi,subdistrict,Raiganj Upazila Health Complex,10001636,Sirajganj,Royganj,24.4997791,89.5308903
18,Khulna,subdistrict,Terokhada Upazila Health Complex,10001828,Khulna,Terokhada,22.928258,89.672511
18,Rangpur,tertiary,Rangpur Medical College Hospital,10001618,Rangpur,Rangpur Sadar,25.7670127,89.2315632
18,Dhaka,tertiary,Sir Salimullah Medical College Hospital,10000056,Dhaka,Kotwali,23.7105117,90.40213089999999
18,Dhaka,tertiary,Shaheed Suhrawardy Medical College Hospital,10000051,Dhaka,Sher-e-bangla Nagar,23.7692146,90.3713616
18,Rangpur,tertiary,M Abdur Rahim Medical College Hospital,10002288,Dinajpur,Dinajpur Sadar,25.611899,88.65397899999999
19,Sylhet,district,"Habiganj District Hospital, Habiganj",10002071,Habiganj,Habiganj Sadar,24.373323,91.41763999999999
19,Rajshahi,district,Sirajganj 250 Bed  Bongamata Sheikh Fazilatunnesa Mujib General Hospital,10001648,Sirajganj,Sirajganj Sadar,24.4584857,89.7111754
19,Khulna,district,Chuadanga District Hospital,10001723,Chuadanga,Chuadanga Sadar,23.617779,88.8733006
19,Chattogram,district,Chittagong 250 Bed General Hospital,10000753,Chattogram,Kotwali,22.3406339,91.8377319
19,Chattogram,district,Comilla General Hospital,10000864,Cumilla,Cumilla Adarsha Sadar,23.4499746,91.1782827
19,Khulna,district,Jhenaidah District Hospital,10001776,Jhenaidah,Jhenaidah Sadar,23.5306696,89.17223659999999
19,Chattogram,district,Brahmanbaria 250 Bed District Sadar Hospital,10000672,Brahmanbaria,Brahmanbaria Sadar,23.9762236,91.11117180000001
19,Barishal,district,Bhola District Hospital,10002002,Bhola,Bhola Sadar,22.6757402,90.6557361
19,Sylhet,district,Sylhet Shahid Shamsuddin Ahmed District Hospital,10002196,Sylhet,Sylhet Sadar,24.8991849,91.86724
19,Khulna,district,Jassore 250 bed General Hospital,10013096,Jashore,Jashore Sadar,23.1687959,89.20915869999999
19,Barishal,district,Barguna District Hospital,10001943,Barguna,Barguna Sadar,22.156242,90.12789
19,Rangpur,district,Lalmonirhat District Hospital,10001353,Lalmonirhat,Lalmonirhat Sadar,25.9202287,89.45557660000001
19,Chattogram,subdistrict,Fulgazi Upazila Health Complex,10000960,Feni,Fulgazi,23.1058338,91.4321219
19,Sylhet,subdistrict,Gowainghat Upazila Health Complex,10002186,Sylhet,Gowainghat,25.0895214,91.9798191
19,Khulna,subdistrict,"Kaliganj Upazila Health Complex, Jhenaidah.",10002213,Jhenaidah,Kaliganj,23.4029033,89.1430606
19,Rajshahi,subdistrict,Dhunat Upazila Health Complex,10001115,Bogura,Dhunat,24.6916734,89.535905
19,Rajshahi,subdistrict,Sariakandi Upazila Health Complex,10001140,Bogura,Sariakandi,24.8936019,89.57363629999999
19,Rangpur,subdistrict,Chirirbandar Upazila Health Complex,10001203,Dinajpur,Chirirbandar,25.6506696,88.7725449
19,Rajshahi,tertiary,Rajshahi Medical College Hospital,10001560,Rajshahi,Rajpara,24.372019,88.5864259
19,Dhaka,tertiary,Narayanganj 300 Bed Hospital,10000425,Narayanganj,Narayanganj Sadar,23.6265177,90.5078152
19,Dhaka,tertiary,Sir Salimullah Medical College Hospital,10000056,Dhaka,Kotwali,23.7105117,90.40213089999999
19,Dhaka,tertiary,Faridpur Medical College Hospital,10000108,Faridpur,Faridpur Sadar,23.5880489,89.8352342
20,Barishal,district,Patuakhali 250 bed Sadar Hospital,10002051,Patuakhali,Patuakhali Sadar,22.3622664,90.3269921
20,Dhaka,district,Gopalganj 250 bed General Hospital,10002233,Gopalganj,Gopalganj Sadar,22.9982121,89.8190072
20,Khulna,district,Satkhira District Hospital,10001926,Satkhira,Satkhira Sadar,22.7223116,89.068737
20,Chattogram,district,Bandarban District Hospital,10000655,Bandarban,Bandarban Sadar,22.1896135,92.2264957
20,Sylhet,district,Sylhet Shahid Shamsuddin Ahmed District Hospital,10002196,Sylhet,Sylhet Sadar,24.8991849,91.86724
20,Rajshahi,district,Naogaon District Hospital,10001394,Naogaon,Naogaon Sadar,24.8229713,88.9381339
20,Chattogram,district,Noakhali 250 Bed General Hospital,10001049,Noakhali,Noakhali Sadar,22.8725498,91.08850179999999
20,Khulna,district,"Khulna 250 Bed General Hospital, Khulna",10001805,Khulna,Khulna Sadar,22.8281662,89.5371409
20,Chattogram,district,Comilla General Hospital,10000864,Cumilla,Cumilla Adarsha Sadar,23.4499746,91.1782827
20,Rangpur,district,Lalmonirhat District Hospital,10001353,Lalmonirhat,Lalmonirhat Sadar,25.9202287,89.45557660000001
20,Khulna,district,Jhenaidah District Hospital,10001776,Jhenaidah,Jhenaidah Sadar,23.5306696,89.17223659999999
20,Rangpur,district,Panchagarh District Hospital,10001514,Panchagarh,Panchagarh Sadar,26.3318393,88.5556768
20,Sylhet,subdistrict,Derai Upazila Health Complex,10002136,Sunamganj,Derai,24.8473266,91.2339315
20,Barishal,subdistrict,Nalchiti  Upazila Health Complex,10002028,Jhalokathi,Nalchity,22.6343517,90.2697803
20,Chattogram,subdistrict,Homna Upazila Health Complex,10000887,Cumilla,Homna,23.681142,90.7823501
20,Mymensingh,subdistrict,Bakshiganj Upazila Health Complex,10000188,Jamalpur,Bakshiganj,25.177373,89.87068239999999
20,Chattogram,subdistrict,Naniarchar Upazila Health Complex,10001083,Rangamati,Naniarchar,22.862167,92.1106617
20,Dhaka,subdistrict,Naria Upazila Health Complex,10000551,Shariatpur,Naria,23.3085294,90.4285328
20,Rangpur,tertiary,Rangpur Medical College Hospital,10001618,Rangpur,Rangpur Sadar,25.7670127,89.2315632
20,Khulna,tertiary,Khulna Medical College Hospital,10001807,Khulna,Sonadanga,22.8281662,89.5371409
20,Mymensingh,tertiary,Mymensingh Medical College Hospital,10000397,Mymensingh,Mymensingh Sadar,24.7415322,90.4089228
20,Dhaka,tertiary,Dhaka Medical College Hospital,10000033,Dhaka,Shahbagh,23.7256553,90.3970882
